Datetime,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,hour,dayofweek,is_weekend,occupancy_lag_1h,occupancy_lag_2h,occupancy_lag_24h,occupancy_rolling_mean_2h
2017-12-25 09:30:00,25.048,25.06,24.606333333333332,25.43566666666667,7.533333333333333,8.233333333333333,39.3,26.266666666666666,0.075,0.04766666666666667,0.059666666666666666,0.09766666666666667,355.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0
2017-12-25 09:45:00,25.032142857142855,25.05785714285714,24.642857142857142,25.52607142857143,8.428571428571429,9.321428571428571,42.5,28.857142857142858,0.075,0.046785714285714285,0.05964285714285714,0.09607142857142857,355.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0
2017-12-25 10:00:00,25.057931034482756,25.067241379310342,24.681724137931035,25.619655172413793,9.275862068965518,10.03448275862069,44.793103448275865,30.20689655172414,0.07689655172413792,0.04862068965517242,0.06275862068965518,0.09793103448275861,355.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0
2017-12-25 10:15:00,25.085666666666665,25.11133333333333,24.71,25.682000000000002,10.0,10.633333333333333,47.6,33.03333333333333,0.07766666666666668,0.04833333333333334,0.06166666666666667,0.10033333333333334,355.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0
2017-12-25 10:30:00,25.127499999999998,25.13,24.754285714285714,25.745714285714286,10.071428571428571,11.678571428571429,49.42857142857143,34.785714285714285,0.07857142857142858,0.04892857142857143,0.061785714285714284,0.09785714285714286,355.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0
2017-12-25 10:45:00,25.156,25.13,24.810666666666666,25.75,11.466666666666667,13.2,53.43333333333333,37.666666666666664,0.07833333333333334,0.04700000000000001,0.06199999999999999,0.09733333333333333,355.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0
2017-12-25 11:00:00,25.163103448275862,25.15896551724138,24.846206896551724,25.764482758620687,12.448275862068966,14.10344827586207,56.793103448275865,40.48275862068966,0.07827586206896552,0.056206896551724145,0.06517241379310346,0.09896551724137931,355.0,0.0,0.034482758620689655,0.0,0,11,0,0,0.0,0.0,0.0,0.0
2017-12-25 11:15:00,25.18793103448276,25.19,24.896551724137932,25.770689655172415,12.793103448275861,14.275862068965518,57.51724137931034,41.0,0.0810344827586207,0.05068965517241379,0.06344827586206897,0.09862068965517243,355.0,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.0,0.0
2017-12-25 11:30:00,25.198275862068964,25.192068965517244,24.931724137931035,25.817931034482754,13.344827586206897,14.931034482758621,59.724137931034484,42.6551724137931,0.0803448275862069,0.05448275862068966,0.06482758620689656,0.09724137931034484,355.0,0.0,0.0,0.0,0,11,0,0,0.0,0.0,1.0,0.0
2017-12-25 11:45:00,25.211428571428574,25.194285714285716,24.987142857142857,25.8525,14.535714285714286,17.071428571428573,66.0,46.892857142857146,0.08535714285714287,0.05392857142857143,0.07642857142857143,0.10178571428571428,355.0,0.0,0.0,0.0,0,11,0,0,0.0,0.0,1.0,0.0
2017-12-25 12:00:00,25.239655172413794,25.23758620689655,25.00206896551724,25.8251724137931,16.448275862068964,19.413793103448278,72.72413793103448,51.689655172413794,0.09,0.060689655172413794,0.0803448275862069,0.10172413793103449,355.0,0.0,0.0,0.0,0,12,0,0,0.0,0.0,1.0,0.0
2017-12-25 12:15:00,25.236,25.25,25.064999999999998,25.867666666666665,16.333333333333332,19.3,72.5,51.86666666666667,0.079,0.052000000000000005,0.06166666666666667,0.09666666666666666,355.0,0.0,0.0,0.0,0,12,0,0,0.0,0.0,1.0,0.0
2017-12-25 12:30:00,25.25857142857143,25.271428571428572,25.127499999999998,25.888571428571428,16.5,19.714285714285715,72.5,51.964285714285715,0.07785714285714286,0.05285714285714286,0.06571428571428571,0.09892857142857144,355.0,0.0,0.0,0.0,0,12,0,0,0.0,0.0,2.0,0.0
2017-12-25 12:45:00,25.282,25.302,25.15,25.9,16.833333333333332,20.0,73.53333333333333,52.96666666666667,0.077,0.05566666666666667,0.06366666666666666,0.09933333333333333,355.0,0.0,0.0,0.0,0,12,0,0,0.0,0.0,2.0,0.0
2017-12-25 13:00:00,25.305862068965517,25.31,25.19,25.95241379310345,17.275862068965516,20.20689655172414,74.79310344827586,53.689655172413794,0.07896551724137932,0.052068965517241377,0.06241379310344828,0.09862068965517241,355.0,0.0,0.0,0.0,0,13,0,0,0.0,0.0,2.0,0.0
2017-12-25 13:15:00,25.31,25.31,25.20034482758621,26.00413793103448,16.96551724137931,20.06896551724138,73.93103448275862,53.41379310344828,0.08379310344827587,0.06517241379310346,0.07310344827586207,0.1003448275862069,355.0,0.0,0.0,0.0,0,13,0,0,0.0,0.0,2.0,0.0
2017-12-25 13:30:00,25.32689655172414,25.329310344827583,25.241724137931033,25.981379310344828,16.379310344827587,19.79310344827586,71.55172413793103,51.86206896551724,0.07689655172413792,0.05137931034482759,0.05862068965517241,0.0993103448275862,355.0,0.0,0.0,0.0,0,13,0,0,0.0,0.0,2.0,0.0
2017-12-25 13:45:00,25.343793103448274,25.37758620689655,25.276896551724136,26.026896551724136,18.620689655172413,22.24137931034483,79.41379310344827,57.44827586206897,0.07655172413793104,0.05068965517241379,0.06310344827586208,0.09689655172413793,355.0,0.0,0.0,0.0,0,13,0,0,0.0,0.0,2.0,0.0
2017-12-25 14:00:00,25.37066666666667,25.38,25.302,26.05233333333333,18.766666666666666,22.566666666666666,80.33333333333333,58.6,0.07633333333333334,0.059000000000000004,0.06633333333333333,0.101,355.0,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.0,0.0
2017-12-25 14:15:00,25.382142857142856,25.392857142857142,25.335,26.103928571428572,19.321428571428573,23.357142857142858,83.64285714285714,60.357142857142854,0.08,0.060714285714285714,0.06749999999999999,0.10107142857142858,355.0,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.0,0.0
2017-12-25 14:30:00,25.38642857142857,25.427142857142858,25.375,26.12892857142857,18.321428571428573,22.5,82.03571428571429,59.035714285714285,0.07785714285714286,0.054285714285714284,0.06142857142857143,0.10035714285714285,355.0,0.0,0.03571428571428571,0.0,0,14,0,0,0.0,0.0,0.0,0.0
2017-12-25 14:45:00,25.41,25.436,25.384,26.151666666666664,14.933333333333334,19.133333333333333,71.5,51.7,0.077,0.052000000000000005,0.06199999999999999,0.09966666666666667,355.0,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.0,0.0
2017-12-25 15:00:00,25.420714285714286,25.44,25.41,26.153214285714284,13.607142857142858,17.25,67.14285714285714,48.642857142857146,0.07928571428571429,0.057857142857142864,0.06464285714285714,0.09964285714285714,355.0,0.0,0.0,0.0,0,15,0,0,0.0,0.0,1.0,0.0
2017-12-25 15:15:00,25.437857142857144,25.44214285714286,25.40357142857143,26.147142857142857,11.464285714285714,14.357142857142858,58.142857142857146,42.5,0.08392857142857144,0.0675,0.0717857142857143,0.10071428571428573,355.0,0.0,0.0,0.0,0,15,0,0,0.0,0.0,1.0,0.0
2017-12-25 15:30:00,25.43,25.442,25.406,26.135666666666665,9.766666666666667,11.633333333333333,49.2,35.8,0.07833333333333334,0.05533333333333334,0.06266666666666666,0.099,355.0,0.0,0.0,0.0,0,15,0,0,0.0,0.0,1.0,0.0
2017-12-25 15:45:00,25.44,25.442068965517244,25.423448275862068,26.16103448275862,7.862068965517241,9.689655172413794,41.37931034482759,29.79310344827586,0.08344827586206896,0.06310344827586208,0.07344827586206897,0.1006896551724138,354.82758620689657,-0.001591511936337931,0.034482758620689655,0.0,0,15,0,0,0.0,0.0,1.0,0.0
2017-12-25 16:00:00,25.44,25.444000000000003,25.394,26.15,6.033333333333333,7.633333333333334,35.13333333333333,24.633333333333333,0.07866666666666666,0.050333333333333334,0.063,0.1,352.6666666666667,-0.06769230769228667,0.0,0.0,0,16,0,0,0.0,0.0,1.0,0.0
2017-12-25 16:15:00,25.44214285714286,25.44214285714286,25.384285714285713,26.11642857142857,4.892857142857143,5.321428571428571,26.785714285714285,19.178571428571427,0.08571428571428572,0.06571428571428571,0.07107142857142858,0.10392857142857144,351.7857142857143,-0.04038461538464643,0.0,0.0,0,16,0,0,0.0,0.0,2.0,0.0
2017-12-25 16:30:00,25.44,25.45655172413793,25.38413793103448,26.154827586206896,3.5517241379310347,4.068965517241379,21.17241379310345,14.0,0.0806896551724138,0.06103448275862069,0.06793103448275863,0.10172413793103449,350.6896551724138,-0.03381962864719173,0.0,0.0,0,16,0,0,0.0,0.0,2.0,0.0
2017-12-25 16:45:00,25.442,25.446,25.346999999999998,26.157666666666668,2.1333333333333333,2.433333333333333,12.8,9.166666666666666,0.07633333333333334,0.050333333333333334,0.06166666666666667,0.09933333333333333,350.1666666666667,-0.027051282051266667,0.0,0.0,0,16,0,0,0.0,0.0,2.0,0.0
2017-12-25 17:00:00,25.444137931034483,25.442068965517244,25.295517241379308,26.149655172413794,0.8620689655172413,0.9655172413793104,7.655172413793103,5.344827586206897,0.07724137931034483,0.05137931034482759,0.0603448275862069,0.1003448275862069,350.0,0.0,0.0,0.0,0,17,0,0,0.0,0.0,2.0,0.0
2017-12-25 17:15:00,25.44,25.44,25.260714285714283,26.12142857142857,0.0,0.0,4.214285714285714,3.0357142857142856,0.08035714285714286,0.053214285714285714,0.06571428571428571,0.10107142857142858,350.0,0.0,0.0,0.0,0,17,0,0,0.0,0.0,3.0,0.0
2017-12-25 17:30:00,25.442,25.44,25.246,26.09433333333333,0.0,0.0,1.3,1.0,0.08033333333333334,0.06633333333333333,0.07666666666666666,0.10533333333333333,350.1666666666667,0.0064102564102533335,0.0,0.0,0,17,0,0,0.0,0.0,3.0,0.0
2017-12-25 17:45:00,25.442068965517244,25.44,25.243793103448276,26.0751724137931,0.0,0.0,0.0,0.0,0.07862068965517242,0.05275862068965517,0.06103448275862069,0.1003448275862069,350.0,-0.006631299734744828,0.10344827586206896,0.0,0,17,0,0,0.0,0.0,3.0,0.0
2017-12-25 18:00:00,25.446206896551725,25.44,25.20655172413793,26.018620689655172,0.0,0.0,0.0,0.0,0.08482758620689655,0.06655172413793103,0.0703448275862069,0.10551724137931034,351.7241379310345,0.06750663129968966,0.0,0.0,0,18,0,0,0.0,0.0,3.0,0.0
2017-12-25 18:15:00,25.44,25.44,25.20034482758621,26.021034482758623,0.0,0.0,0.0,0.0,0.07517241379310345,0.052068965517241377,0.06103448275862069,0.1003448275862069,352.7586206896552,0.02453580901855,0.0,0.0,0,18,0,0,0.0,0.0,3.0,0.0
2017-12-25 18:30:00,25.442068965517244,25.44,25.185862068965516,26.033793103448275,0.0,0.0,0.0,0.0,0.07655172413793104,0.05068965517241379,0.06275862068965518,0.1003448275862069,354.3103448275862,0.0671087533156362,0.0,0.0,0,18,0,0,0.0,0.0,2.0,0.0
2017-12-25 18:45:00,25.44,25.44,25.176,26.02,0.0,0.0,0.0,0.0,0.079,0.052333333333333336,0.06366666666666666,0.09966666666666667,351.8333333333333,-0.11064102564104333,0.0,0.0,0,18,0,0,0.0,0.0,2.0,0.0
2017-12-25 19:00:00,25.44,25.44,25.145,26.023571428571426,0.0,0.0,0.0,0.0,0.07607142857142857,0.05107142857142858,0.05928571428571428,0.0992857142857143,352.14285714285717,0.02074175824175357,0.0,0.0,0,19,0,0,0.0,0.0,2.0,0.0
2017-12-25 19:15:00,25.446428571428573,25.44214285714286,25.138571428571428,26.012857142857143,0.0,0.0,0.0,0.0,0.07821428571428571,0.050357142857142864,0.06,0.09892857142857144,353.39285714285717,0.04230769230772607,0.0,0.0,0,19,0,0,0.0,0.0,2.0,0.0
2017-12-25 19:30:00,25.442068965517244,25.45034482758621,25.140344827586205,25.99793103448276,0.0,0.0,0.0,0.0,0.07758620689655173,0.04758620689655173,0.061724137931034484,0.1003448275862069,351.8965517241379,-0.05291777188326551,0.0,0.0,0,19,0,0,0.0,0.0,2.0,0.0
2017-12-25 19:45:00,25.444285714285716,25.44214285714286,25.132142857142856,25.993571428571432,0.0,0.0,0.0,0.0,0.07785714285714286,0.048214285714285716,0.062142857142857146,0.10107142857142858,351.9642857142857,0.025274725274714284,0.0,0.0,0,19,0,0,0.0,0.0,0.0,0.0
2017-12-25 20:00:00,25.442068965517244,25.46275862068966,25.11551724137931,26.00206896551724,0.0,0.0,0.0,0.0,0.07793103448275863,0.04689655172413793,0.06310344827586208,0.09896551724137931,351.8965517241379,0.011538461538444829,0.0,0.0,0,20,0,0,0.0,0.0,0.0,0.0
2017-12-25 20:15:00,25.44,25.46275862068966,25.091379310344827,25.962758620689655,0.0,0.0,0.0,0.0,0.07586206896551725,0.04793103448275862,0.0603448275862069,0.0993103448275862,351.55172413793105,-0.033952254641881036,0.0,0.0,0,20,0,0,0.0,0.0,0.0,0.0
2017-12-25 20:30:00,25.44,25.45034482758621,25.091379310344827,25.960689655172413,0.0,0.0,0.0,0.0,0.07655172413793104,0.04862068965517242,0.0603448275862069,0.09724137931034484,354.6551724137931,0.10782493368696207,0.0,0.0,0,20,0,0,0.0,0.0,0.0,0.0
2017-12-25 20:45:00,25.42758620689655,25.442068965517244,25.079310344827583,25.95034482758621,0.0,0.0,0.0,0.0,0.07862068965517242,0.05,0.060689655172413794,0.09896551724137931,352.41379310344826,-0.08328912466843276,0.0,0.0,0,20,0,0,0.0,0.0,0.0,0.0
2017-12-25 21:00:00,25.41103448275862,25.44,25.07448275862069,25.929310344827588,0.0,0.0,0.0,0.0,0.07793103448275863,0.05137931034482759,0.06344827586206897,0.09758620689655173,353.62068965517244,0.06578249336875172,0.0,0.0,0,21,0,0,0.0,0.0,0.0,0.0
2017-12-25 21:15:00,25.382068965517238,25.44,25.064827586206896,25.891379310344828,0.0,0.0,0.0,0.0,0.07793103448275863,0.05172413793103448,0.06137931034482759,0.09724137931034484,353.2758620689655,-0.05676392572944103,0.0,0.0,0,21,0,0,0.0,0.0,0.0,0.0
2017-12-25 21:30:00,25.386,25.44,25.06,25.889333333333333,0.0,0.0,0.0,0.0,0.07633333333333334,0.052333333333333336,0.06266666666666666,0.09933333333333333,354.8333333333333,0.07141025641023634,0.0,0.0,0,21,0,0,0.0,0.0,0.0,0.0
2017-12-25 21:45:00,25.38,25.44,25.05785714285714,25.87642857142857,0.0,0.0,0.0,0.0,0.075,0.051071428571428566,0.061785714285714284,0.09857142857142857,354.4642857142857,-0.01456043956043857,0.0,0.0,0,21,0,0,0.0,0.0,0.0,0.0
2017-12-25 22:00:00,25.384,25.436,25.055999999999997,25.860666666666663,0.0,0.0,0.0,0.0,0.08333333333333333,0.057666666666666665,0.06899999999999999,0.097,354.5,0.013974358974353333,0.0,0.0,0,22,0,0,0.0,0.0,0.0,0.0
2017-12-25 22:15:00,25.40896551724138,25.429655172413796,25.04965517241379,25.908620689655173,0.0,0.0,0.0,0.0,0.07689655172413792,0.05172413793103448,0.061724137931034484,0.09827586206896552,355.0,0.009946949602117242,0.0,0.0,0,22,0,0,0.0,0.0,0.0,0.0
2017-12-25 22:30:00,25.419310344827586,25.419310344827586,25.053793103448275,25.919310344827586,0.0,0.0,0.0,0.0,0.07965517241379311,0.05275862068965517,0.06275862068965518,0.09965517241379311,355.0,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.0,0.0
2017-12-25 22:45:00,25.404827586206896,25.404827586206896,25.04344827586207,25.904827586206896,0.0,0.0,0.0,0.0,0.07793103448275863,0.05172413793103448,0.06310344827586208,0.09689655172413793,355.0,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.0,0.0
2017-12-25 23:00:00,25.400689655172414,25.394482758620686,25.008275862068967,25.892068965517243,0.0,0.0,0.0,0.0,0.07620689655172413,0.051034482758620686,0.06,0.1003448275862069,355.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.0,0.0
2017-12-25 23:15:00,25.394,25.396,25.004,25.844999999999995,0.0,0.0,0.0,0.0,0.077,0.052000000000000005,0.060000000000000005,0.09966666666666667,355.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.0,0.0
2017-12-25 23:30:00,25.386206896551723,25.406896551724138,24.99586206896552,25.858275862068965,0.0,0.0,0.0,0.0,0.07620689655172413,0.049310344827586214,0.05931034482758621,0.09793103448275861,355.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.0,0.0
2017-12-25 23:45:00,25.382142857142856,25.382142857142856,24.993571428571432,25.842142857142854,0.0,0.0,0.0,0.0,0.07714285714285715,0.05,0.061785714285714284,0.09607142857142857,355.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.0,0.0
2017-12-26 00:00:00,25.382068965517238,25.388275862068966,24.993793103448276,25.831724137931033,0.0,0.0,0.0,0.0,0.07517241379310345,0.05344827586206897,0.061724137931034484,0.09758620689655173,355.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
2017-12-26 00:15:00,25.37965517241379,25.38413793103448,24.958620689655174,25.82448275862069,0.0,0.0,0.0,0.0,0.07551724137931035,0.05172413793103448,0.06137931034482759,0.09724137931034482,355.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
2017-12-26 00:30:00,25.377407407407404,25.38,24.948888888888888,25.81259259259259,0.0,0.0,0.0,0.0,0.07666666666666667,0.04925925925925926,0.06148148148148148,0.0974074074074074,355.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
2017-12-26 00:45:00,25.38,25.38,24.94,25.813666666666666,0.0,0.0,0.0,0.0,0.07566666666666667,0.049666666666666665,0.06233333333333334,0.09866666666666667,355.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
2017-12-26 01:00:00,25.37758620689655,25.38,24.93793103448276,25.81310344827586,0.0,0.0,0.0,0.0,0.07689655172413792,0.051034482758620686,0.06241379310344828,0.09689655172413793,355.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0
2017-12-26 01:15:00,25.38,25.38,24.93793103448276,25.813793103448276,0.0,0.0,0.0,0.0,0.07551724137931035,0.05068965517241379,0.06103448275862069,0.09862068965517241,355.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0
2017-12-26 01:30:00,25.354999999999997,25.38,24.91857142857143,25.767142857142858,0.0,0.0,0.0,0.0,0.07607142857142857,0.050357142857142864,0.060714285714285714,0.0992857142857143,355.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0
2017-12-26 01:45:00,25.329310344827583,25.37758620689655,24.90896551724138,25.78103448275862,0.0,0.0,0.0,0.0,0.07724137931034483,0.05068965517241379,0.06241379310344828,0.09862068965517241,355.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0
2017-12-26 02:00:00,25.328666666666667,25.356666666666666,24.887999999999998,25.77,0.0,0.0,0.0,0.0,0.07666666666666667,0.05266666666666667,0.06066666666666667,0.09966666666666667,355.0,0.0,0.0,0.0,0,2,1,0,0.0,0.0,0.0,0.0
2017-12-26 02:15:00,25.319655172413793,25.348620689655174,24.892413793103447,25.739655172413794,0.0,0.0,0.0,0.0,0.07344827586206898,0.05172413793103448,0.06206896551724138,0.09724137931034484,355.0,0.0,0.0,0.0,0,2,1,0,0.0,0.0,0.0,0.0
2017-12-26 02:30:00,25.3125,25.322499999999998,24.875,25.745714285714286,0.0,0.0,0.0,0.0,0.07464285714285715,0.05,0.060714285714285714,0.10071428571428573,355.0,0.0,0.0,0.0,0,2,1,0,0.0,0.0,0.0,0.0
2017-12-26 02:45:00,25.31,25.323999999999998,24.868333333333332,25.706000000000003,0.0,0.0,0.0,0.0,0.07600000000000001,0.04800000000000001,0.06133333333333334,0.09766666666666667,355.0,0.0,0.0,0.0,0,2,1,0,0.0,0.0,0.0,0.0
2017-12-26 03:00:00,25.31,25.312413793103445,24.846206896551724,25.70655172413793,0.0,0.0,0.0,0.0,0.07379310344827586,0.049999999999999996,0.060689655172413794,0.09999999999999999,355.0,0.0,0.0,0.0,0,3,1,0,0.0,0.0,0.0,0.0
2017-12-26 03:15:00,25.31,25.31,24.817,25.69,0.0,0.0,0.0,0.0,0.07466666666666667,0.051000000000000004,0.06066666666666667,0.09833333333333334,355.0,0.0,0.0,0.0,0,3,1,0,0.0,0.0,0.0,0.0
2017-12-26 03:30:00,25.305714285714284,25.30785714285714,24.81,25.69,0.0,0.0,0.0,0.0,0.07821428571428571,0.053214285714285714,0.06571428571428571,0.09678571428571428,355.0,0.0,0.0,0.0,0,3,1,0,0.0,0.0,0.0,0.0
2017-12-26 03:45:00,25.288571428571426,25.3125,24.81,25.677142857142858,0.0,0.0,0.0,0.0,0.07607142857142857,0.04964285714285715,0.062142857142857146,0.09785714285714286,355.0,0.0,0.0,0.0,0,3,1,0,0.0,0.0,0.0,0.0
2017-12-26 04:00:00,25.291999999999998,25.302,24.808,25.674,0.0,0.0,0.0,0.0,0.07366666666666667,0.050333333333333334,0.06066666666666667,0.09966666666666667,355.0,0.0,0.0,0.0,0,4,1,0,0.0,0.0,0.0,0.0
2017-12-26 04:15:00,25.267142857142858,25.284285714285716,24.784285714285716,25.677142857142858,0.0,0.0,0.0,0.0,0.075,0.04964285714285715,0.0625,0.09821428571428571,355.0,0.0,0.0,0.0,0,4,1,0,0.0,0.0,0.0,0.0
2017-12-26 04:30:00,25.260344827586206,25.258275862068967,24.77896551724138,25.646551724137932,0.0,0.0,0.0,0.0,0.07551724137931035,0.049999999999999996,0.06137931034482759,0.09896551724137931,355.0,0.0,0.0,0.0,0,4,1,0,0.0,0.0,0.0,0.0
2017-12-26 04:45:00,25.25,25.259999999999998,24.752,25.606666666666666,0.0,0.0,0.0,0.0,0.07466666666666667,0.050666666666666665,0.06266666666666666,0.098,355.0,0.0,0.0,0.0,0,4,1,0,0.0,0.0,0.0,0.0
2017-12-26 05:00:00,25.24793103448276,25.25,24.74793103448276,25.581724137931033,0.0,0.0,0.0,0.0,0.07517241379310345,0.05068965517241379,0.06103448275862069,0.09724137931034484,355.0,0.0,0.0,0.0,0,5,1,0,0.0,0.0,0.0,0.0
2017-12-26 05:15:00,25.24793103448276,25.24793103448276,24.727241379310346,25.558275862068964,0.0,0.0,0.0,0.0,0.07448275862068966,0.0503448275862069,0.06103448275862069,0.09896551724137931,355.0,0.0,0.0,0.0,0,5,1,0,0.0,0.0,0.0,0.0
2017-12-26 05:30:00,25.208620689655174,25.25,24.698275862068964,25.541379310344826,0.0,0.0,0.0,0.0,0.07379310344827586,0.05137931034482759,0.061724137931034484,0.09896551724137931,355.0,0.0,0.0,0.0,0,5,1,0,0.0,0.0,0.0,0.0
2017-12-26 05:45:00,25.192068965517244,25.223103448275864,24.692068965517244,25.514827586206895,0.0,0.0,0.0,0.0,0.07551724137931035,0.0503448275862069,0.05931034482758621,0.09793103448275861,355.0,0.0,0.0,0.0,0,5,1,0,0.0,0.0,0.0,0.0
2017-12-26 06:00:00,25.19,25.216,24.666,25.471999999999998,0.0,0.0,0.0,0.0,0.075,0.049666666666666665,0.059000000000000004,0.09766666666666667,355.0,0.0,0.0,0.0,0,6,1,0,0.0,0.0,0.0,0.0
2017-12-26 06:15:00,25.19,25.19214285714286,24.63642857142857,25.44214285714286,0.0,0.0,0.0,0.0,0.07607142857142857,0.05107142857142858,0.05892857142857143,0.09714285714285716,354.64285714285717,-0.014697802197796428,0.0,0.0,0,6,1,0,0.0,0.0,0.0,0.0
2017-12-26 06:30:00,25.17551724137931,25.19,24.62034482758621,25.391379310344828,0.0,0.0,0.0,0.0,0.07586206896551725,0.04862068965517242,0.06103448275862069,0.09655172413793103,353.9655172413793,-0.019496021220163445,0.0,0.0,0,6,1,0,0.0,0.0,0.0,0.0
2017-12-26 06:45:00,25.132068965517238,25.17758620689655,24.58655172413793,25.353448275862068,0.0,0.0,0.9310344827586207,0.6896551724137931,0.07655172413793104,0.0503448275862069,0.0603448275862069,0.09896551724137931,352.2413793103448,-0.08938992042436897,0.0,0.0,0,6,1,0,0.0,0.0,0.0,0.0
2017-12-26 07:00:00,25.105862068965514,25.138275862068966,24.562413793103445,25.24586206896552,0.0,0.0,4.344827586206897,2.9310344827586206,0.07793103448275863,0.05137931034482759,0.06103448275862069,0.09793103448275861,350.17241379310343,-0.049336870026527244,0.0,0.0,0,7,1,0,0.0,0.0,0.0,0.0
2017-12-26 07:15:00,25.07689655172414,25.08655172413793,24.56,25.18793103448276,1.0344827586206897,0.9655172413793104,8.620689655172415,5.448275862068965,0.07758620689655173,0.0503448275862069,0.06310344827586208,0.09896551724137931,350.0,0.0,0.0,0.0,0,7,1,0,0.0,0.0,0.0,0.0
2017-12-26 07:30:00,25.05655172413793,25.062413793103445,24.56,25.16896551724138,2.206896551724138,2.2413793103448274,13.344827586206897,8.655172413793103,0.07689655172413792,0.052068965517241377,0.061724137931034484,0.09689655172413793,350.0,0.0,0.0,0.0,0,7,1,0,0.0,0.0,0.0,0.0
2017-12-26 07:45:00,25.053793103448275,25.05206896551724,24.562413793103445,25.057931034482756,3.586206896551724,3.689655172413793,18.96551724137931,13.310344827586206,0.07655172413793104,0.051034482758620686,0.06379310344827586,0.09758620689655173,350.0,0.0,0.0,0.0,0,7,1,0,0.0,0.0,0.0,0.0
2017-12-26 08:00:00,25.062413793103445,25.039310344827587,24.564827586206896,25.064827586206896,4.896551724137931,4.9655172413793105,24.482758620689655,16.93103448275862,0.07758620689655173,0.05275862068965517,0.06137931034482759,0.09827586206896552,350.0,0.0,0.0,0.0,0,8,1,0,0.0,0.0,0.0,0.0
2017-12-26 08:15:00,25.06,25.06,24.596206896551724,25.198275862068964,5.0,5.275862068965517,28.96551724137931,19.896551724137932,0.07689655172413792,0.05241379310344828,0.06310344827586208,0.09965517241379311,350.0,0.0,0.0,0.0,0,8,1,0,0.0,0.0,0.0,0.0
2017-12-26 08:30:00,25.073999999999998,25.062666666666665,24.63,25.290000000000003,5.966666666666667,6.0,31.8,21.733333333333334,0.082,0.05500000000000001,0.06666666666666667,0.09833333333333334,350.0,0.0,0.0,0.0,0,8,1,0,0.0,0.0,0.0,0.0
2017-12-26 08:45:00,25.091379310344827,25.08655172413793,24.650689655172414,25.341724137931035,6.0,6.0344827586206895,32.275862068965516,21.20689655172414,0.07896551724137932,0.05275862068965517,0.06448275862068965,0.09965517241379311,350.0,0.0,0.0,0.0,0,8,1,0,0.0,0.0,0.0,0.0
2017-12-26 09:00:00,25.078421052631576,25.096842105263157,24.67105263157895,25.262631578947367,6.0,6.315789473684211,33.10526315789474,21.63157894736842,0.07736842105263157,0.05157894736842105,0.06368421052631579,0.09947368421052633,350.0,0.0,0.0,0.0,0,9,1,0,0.0,0.0,0.0,0.0
2018-01-10 15:15:00,25.5,25.724444444444444,25.356666666666666,25.636666666666667,10.0,12.0,55.666666666666664,35.333333333333336,0.37555555555555553,0.3933333333333333,0.5011111111111111,0.15111111111111108,370.0,0.717948717948,0.5555555555555556,0.4444444444444444,3,15,2,0,0.0,0.0,0.0,0.0
2018-01-10 15:30:00,25.561379310344826,26.101034482758617,25.444137931034483,25.681724137931035,10.0,10.689655172413794,49.86206896551724,33.6551724137931,0.3275862068965517,0.39413793103448275,0.1986206896551724,0.11241379310344829,372.0689655172414,0.544297082228493,0.27586206896551724,0.5862068965517241,3,15,2,0,0.0,0.0,0.0,0.375
2018-01-10 15:45:00,25.663103448275862,26.37206896551724,25.533103448275863,25.731379310344828,9.10344827586207,9.172413793103448,46.55172413793103,30.482758620689655,0.3510344827586207,0.8055172413793104,0.2537931034482759,0.14413793103448275,405.0,1.3766578249338965,0.8620689655172413,0.9655172413793104,3,15,2,0,0.0,0.0,0.0,0.75
